Date,GoogleTrends,Bitcoin_DD,MarketPrice,TradeVolume,NewPosts,NewMembers,PageViews,Difficulty,CostPerTransaction,CostPerTransactionPercent,EstimTransactionVolume,MedConfirmationTime,NumOfAddresses,NumOfTransactions,OutputVolume,TotalBitcoins,TransactionFees,TransactionFeesUSD,DowJones,EURUSD,USDEUR
26/05/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,113.00,113.00,5650.00,782600.00,0.00,0.00,8473.49,1.3992,0.7147
27/05/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,125.00,125.00,6250.00,788850.00,0.00,0.00,8300.02,1.3924,0.7227
28/05/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,103.00,103.00,5150.00,794000.00,0.00,0.00,8403.80,1.3948,0.7177
29/05/2009,0.00,26554.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,178.33,3000.00,0.00,108.00,108.00,8350.00,799350.00,0.00,0.00,8500.33,1.4126,0.7066
30/05/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,103.00,103.00,5150.00,804500.00,0.00,0.00,8500.33,1.4126,0.7066
31/05/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,118.00,118.00,5900.00,810400.00,0.00,0.00,8500.33,1.4126,0.7066
01/06/2009,0.00,2101.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,0.00,0.00,75.00,74.00,3700.00,814050.00,0.00,0.00,8721.44,1.4192,0.7063
02/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,89.00,89.00,4450.00,818500.00,0.00,0.00,8740.87,1.427,0.6989
03/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,98.00,98.00,4900.00,823400.00,0.00,0.00,8675.24,1.4194,0.7066
04/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,39.00,1950.00,825350.00,0.00,0.00,8750.24,1.4187,0.7049
05/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,57.00,57.00,2850.00,828200.00,0.00,0.00,8763.13,1.399,0.7156
06/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,24.00,1200.00,829400.00,0.00,0.00,8763.13,1.399,0.7156
07/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,4.00,200.00,829600.00,0.00,0.00,8763.13,1.399,0.7156
08/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,72.00,3600.00,833200.00,0.00,0.00,8764.49,1.3884,0.7197
09/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,94.00,94.00,4700.00,837900.00,0.00,0.00,8763.06,1.4014,0.7109
10/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,83.00,83.00,4150.00,842050.00,0.00,0.00,8739.02,1.3983,0.7158
11/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,93.00,93.00,4650.00,846700.00,0.00,0.00,8770.92,1.4093,0.7089
12/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,91.00,91.00,4550.00,851250.00,0.00,0.00,8799.26,1.404,0.713
13/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,74.00,74.00,3700.00,854950.00,0.00,0.00,8799.26,1.404,0.713
14/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,70.00,70.00,3500.00,858450.00,0.00,0.00,8799.26,1.404,0.713
15/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,82.00,4100.00,862550.00,0.00,0.00,8612.13,1.3784,0.7251
16/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,73.00,73.00,3650.00,866200.00,0.00,0.00,8504.67,1.3878,0.7229
17/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,77.00,77.00,3850.00,870050.00,0.00,0.00,8497.18,1.385,0.717
18/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,81.00,4050.00,874100.00,0.00,0.00,8555.60,1.3978,0.7192
19/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,87.00,87.00,4350.00,878450.00,0.00,0.00,8539.73,1.3998,0.7172
20/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,84.00,84.00,4200.00,882650.00,0.00,0.00,8539.73,1.3998,0.7172
21/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,75.00,3750.00,886400.00,0.00,0.00,8539.73,1.3998,0.7172
22/06/2009,0.00,45690.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,133.33,3000.00,0.00,81.00,81.00,7000.00,890400.00,0.00,0.00,8339.01,1.3846,0.7214
23/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,76.00,3800.00,894200.00,0.00,0.00,8322.91,1.4035,0.7104
24/06/2009,0.00,6471.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3400.27,125.00,0.00,88.00,87.00,4398.98,898450.00,0.00,0.00,8299.86,1.4015,0.718
25/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,74.00,74.00,3700.00,902150.00,0.00,0.00,8472.40,1.3953,0.7148
26/06/2009,0.00,6946.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,445.00,1000.00,0.00,90.00,90.00,5450.00,906600.00,0.00,0.00,8438.39,1.4056,0.7116
27/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,85.00,4250.00,910850.00,0.00,0.00,8438.39,1.4056,0.7116
28/06/2009,0.00,84.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10200.00,25.00,0.00,53.00,52.00,2600.00,913400.00,0.00,0.00,8438.39,1.4056,0.7116
29/06/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,76.00,3800.00,917200.00,0.00,0.00,8529.38,1.4058,0.7104
30/06/2009,0.00,243.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3480.00,125.00,0.00,89.00,89.00,4495.00,921550.00,0.00,0.00,8447.00,1.402,0.7126
01/07/2009,0.00,159.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4150.00,100.00,0.00,84.00,84.00,4250.00,925700.00,0.00,0.00,8504.06,1.4186,0.7066
02/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,72.00,3600.00,929300.00,0.00,0.00,8280.74,1.4018,0.7171
03/07/2009,0.00,109.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,41500.00,10.00,0.00,85.00,84.00,4200.00,933450.00,0.00,0.00,8280.74,1.3991,0.7162
04/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,89.00,89.00,4450.00,937900.00,0.00,0.00,8280.74,1.3991,0.7162
05/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,80.00,80.00,4000.00,941900.00,0.00,0.00,8280.74,1.3991,0.7162
06/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,91.00,91.00,4550.00,946450.00,0.00,0.00,8324.87,1.3938,0.7156
07/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,63.00,63.00,3150.00,949600.00,0.00,0.00,8163.60,1.3965,0.7183
08/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,79.00,79.00,3950.00,953550.00,0.00,0.00,8178.41,1.3852,0.7207
09/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,81.00,4050.00,957600.00,0.00,0.00,8183.17,1.4026,0.7128
10/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,82.00,4100.00,961700.00,0.00,0.00,8146.52,1.3926,0.7177
11/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,84.00,84.00,4200.00,965900.00,0.00,0.00,8146.52,1.3926,0.7177
12/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,76.00,3800.00,969700.00,0.00,0.00,8146.52,1.3926,0.7177
13/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,76.00,76.00,3800.00,973500.00,0.00,0.00,8331.68,1.3973,0.7153
14/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,72.00,3600.00,977100.00,0.00,0.00,8359.49,1.3971,0.7159
15/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,46.00,46.00,2300.00,979400.00,0.00,0.00,8616.21,1.4116,0.7089
16/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,69.00,69.00,3450.00,982850.00,0.00,0.00,8711.82,1.4115,0.7068
17/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,65.00,3250.00,986100.00,0.00,0.00,8743.94,1.412,0.7092
18/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,3.00,150.00,986250.00,0.00,0.00,8743.94,1.412,0.7092
19/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,52.00,52.00,2600.00,988850.00,0.00,0.00,8743.94,1.412,0.7092
20/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,75.00,3750.00,992600.00,0.00,0.00,8848.15,1.4211,0.7026
21/07/2009,0.00,98511.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,61.67,6000.00,0.00,76.00,75.00,9749.67,996300.00,0.14,0.00,8915.94,1.4196,0.7036
22/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,69.00,69.00,3450.00,999750.00,0.00,0.00,8881.26,1.422,0.7035
23/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,66.00,66.00,3300.00,1003050.00,0.00,0.00,9069.29,1.4266,0.7063
24/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,75.00,3750.00,1006800.00,0.00,0.00,9093.24,1.4213,0.7039
25/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,53.00,53.00,2650.00,1009450.00,0.00,0.00,9093.24,1.4213,0.7039
26/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,13.00,13.00,650.00,1010100.00,0.00,0.00,9093.24,1.4213,0.7039
27/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,64.00,64.00,3200.00,1013300.00,0.00,0.00,9108.51,1.4212,0.7019
28/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,44.00,44.00,2200.00,1015500.00,0.00,0.00,9096.72,1.4215,0.7055
29/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,32.00,32.00,1600.00,1017100.00,0.00,0.00,9070.72,1.4033,0.7125
30/07/2009,0.00,609.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,666.67,105.00,0.00,17.00,16.00,850.00,1017800.00,0.00,0.00,9154.46,1.4066,0.7106
31/07/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,12.00,600.00,1018400.00,0.00,0.00,9171.61,1.4279,0.7017
01/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23.00,23.00,1150.00,1019550.00,0.00,0.00,9171.61,1.4279,0.7017
02/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,30.00,1500.00,1021050.00,0.00,0.00,9171.61,1.4279,0.7017
03/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,15.00,750.00,1021800.00,0.00,0.00,9286.56,1.4416,0.6935
04/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,58.00,2900.00,1024700.00,0.00,0.00,9320.19,1.44,0.6945
05/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,91.00,91.00,4550.00,1029250.00,0.00,0.00,9280.97,1.4391,0.6939
06/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,96.00,96.00,4800.00,1034050.00,0.00,0.00,9256.26,1.4357,0.697
07/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,74.00,74.00,3700.00,1037750.00,0.00,0.00,9370.07,1.418,0.7048
08/08/2009,0.00,67851.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,74.55,5500.00,0.00,84.00,83.00,9649.53,1041850.00,0.13,0.00,9370.07,1.418,0.7048
09/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,98.00,98.00,4900.00,1046750.00,0.00,0.00,9370.07,1.418,0.7048
10/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,82.00,4100.00,1050850.00,0.00,0.00,9337.95,1.4143,0.7071
11/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,67.00,67.00,3350.00,1054200.00,0.00,0.00,9241.45,1.4141,0.7069
12/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,68.00,3400.00,1057600.00,0.00,0.00,9361.61,1.4215,0.7043
13/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,81.00,4050.00,1061650.00,0.00,0.00,9398.19,1.4283,0.6996
14/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,65.00,65.00,3250.00,1064900.00,0.00,0.00,9321.40,1.4216,0.7039
15/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,34.00,34.00,1700.00,1066600.00,0.00,0.00,9321.40,1.4216,0.7039
16/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,25.00,1250.00,1067850.00,0.00,0.00,9321.40,1.4216,0.7039
17/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,17.00,17.00,850.00,1068700.00,0.00,0.00,9135.34,1.4088,0.7102
18/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,9.00,450.00,1069150.00,0.00,0.00,9217.94,1.4075,0.7076
19/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,15.00,750.00,1069900.00,0.00,0.00,9279.16,1.4262,0.7025
20/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,24.00,1200.00,1071100.00,0.00,0.00,9350.05,1.4235,0.7018
21/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,16.00,800.00,1071900.00,0.00,0.00,9505.96,1.4305,0.6982
22/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,8.00,400.00,1072300.00,0.00,0.00,9505.96,1.4305,0.6982
23/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,12.00,600.00,1072900.00,0.00,0.00,9505.96,1.4305,0.6982
24/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,8.00,400.00,1073300.00,0.00,0.00,9509.28,1.432,0.6991
25/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,55.00,55.00,2750.00,1076050.00,0.00,0.00,9539.29,1.435,0.6993
26/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,42.00,42.00,2100.00,1078150.00,0.00,0.00,9543.52,1.423,0.7017
27/08/2009,0.00,39444.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,65.23,2300.00,0.00,34.00,33.00,3848.06,1079650.00,0.00,0.00,9580.63,1.4272,0.6969
28/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,64.00,64.00,3200.00,1082850.00,0.00,0.00,9544.20,1.4358,0.6994
29/08/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,83.00,83.00,4150.00,1087000.00,0.00,0.00,9544.20,1.4358,0.6994
30/08/2009,0.00,73.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9000.00,50.00,0.00,91.00,91.00,4550.00,1091500.00,0.00,0.00,9544.20,1.4358,0.6994
31/08/2009,0.00,680.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1566.67,300.00,0.00,95.00,95.00,5000.00,1096200.00,0.00,0.00,9496.28,1.4354,0.6978
01/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,79.00,79.00,3950.00,1100150.00,0.00,0.00,9310.60,1.4235,0.7034
02/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,68.00,3400.00,1103550.00,0.00,0.00,9280.67,1.4246,0.7011
03/09/2009,0.00,2459.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,428.57,700.00,0.00,61.00,61.00,3700.00,1106550.00,0.00,0.00,9344.61,1.4278,0.7016
04/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,63.00,63.00,3150.00,1109700.00,0.00,0.00,9441.27,1.4278,0.6996
05/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,71.00,71.00,3550.00,1113250.00,0.00,0.00,9441.27,1.4278,0.6996
06/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,72.00,72.00,3600.00,1116850.00,0.00,0.00,9441.27,1.4278,0.6996
07/09/2009,0.00,1635.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,600.00,650.00,0.00,79.00,79.00,4550.00,1120750.00,0.00,0.00,9441.27,0,0.6976
08/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,66.00,66.00,3300.00,1124050.00,0.00,0.00,9497.34,1.4497,0.6904
09/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,58.00,2900.00,1126950.00,0.00,0.00,9547.22,1.4573,0.6865
10/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,61.00,61.00,3050.00,1130000.00,0.00,0.00,9627.48,1.4568,0.686
11/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,68.00,68.00,3400.00,1133400.00,0.00,0.00,9605.41,1.4586,0.6864
12/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,71.00,71.00,3550.00,1136950.00,0.00,0.00,9605.41,1.4586,0.6864
13/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,70.00,70.00,3500.00,1140450.00,0.00,0.00,9605.41,1.4586,0.6864
14/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,81.00,4050.00,1144500.00,0.00,0.00,9626.80,1.4613,0.6837
15/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,56.00,56.00,2800.00,1147300.00,0.00,0.00,9683.41,1.4617,0.6822
16/09/2009,0.00,20.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,290000.00,1.00,0.00,59.00,59.00,2901.00,1150200.00,0.00,0.00,9791.71,1.4698,0.6795
17/09/2009,0.00,61425.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,83.00,5000.00,0.00,85.00,84.00,9200.00,1154350.00,0.12,0.00,9783.92,1.4735,0.6784
18/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,81.00,81.00,4050.00,1158400.00,0.00,0.00,9820.20,1.4704,0.6798
19/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,71.00,71.00,3550.00,1161950.00,0.00,0.00,9820.20,1.4704,0.6798
20/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,79.00,79.00,3950.00,1165900.00,0.00,0.00,9820.20,1.4704,0.6798
21/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,74.00,74.00,3700.00,1169600.00,0.00,0.00,9778.86,1.4692,0.6815
22/09/2009,0.00,3793.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,425.00,400.00,0.00,35.00,35.00,2100.00,1171300.00,0.00,0.00,9829.87,1.4795,0.6761
23/09/2009,0.00,19532.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,67.50,2000.00,0.00,28.00,28.00,3350.00,1172650.00,0.00,0.00,9748.55,1.4752,0.6788
24/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,82.00,4100.00,1176750.00,0.00,0.00,9707.44,1.4696,0.6823
25/09/2009,0.00,3793.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,384.62,1300.00,0.00,102.00,102.00,6300.00,1181750.00,0.00,0.00,9665.19,1.4682,0.6808
26/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,94.00,94.00,4700.00,1186450.00,0.00,0.00,9665.19,1.4682,0.6808
27/09/2009,0.00,1491.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,556.25,800.00,0.00,90.00,90.00,5250.00,1190900.00,0.00,0.00,9665.19,1.4682,0.6808
28/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,88.00,88.00,4400.00,1195300.00,0.00,0.00,9789.36,1.465,0.6838
29/09/2009,0.00,6734.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,193.02,2150.00,0.00,85.00,85.00,6300.00,1199450.00,0.00,0.00,9742.20,1.4553,0.6856
30/09/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,87.00,87.00,4350.00,1203800.00,0.00,0.00,9712.28,1.463,0.6832
01/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,85.00,4250.00,1208050.00,0.00,0.00,9509.28,1.4532,0.688
02/10/2009,0.00,2075.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,750.00,500.00,0.00,76.00,76.00,4250.00,1211800.00,0.00,0.00,9487.67,1.459,0.6863
03/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,58.00,2900.00,1214700.00,0.00,0.00,9487.67,1.459,0.6863
04/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,61.00,61.00,3050.00,1217750.00,0.00,0.00,9487.67,1.459,0.6863
05/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,58.00,58.00,2900.00,1220650.00,0.00,0.00,9599.75,1.4647,0.6826
06/10/2009,0.00,3106.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1025.00,200.00,0.00,42.00,43.00,2950.00,1222700.00,0.00,0.00,9731.25,1.4744,0.6794
07/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,51.00,2550.00,1225250.00,0.00,0.00,9725.58,1.4675,0.6809
08/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,70.00,70.00,3500.00,1228750.00,0.00,0.00,9786.87,1.4777,0.6762
09/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,78.00,78.00,3900.00,1232650.00,0.00,0.00,9864.94,1.4715,0.6788
10/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,77.00,77.00,3850.00,1236500.00,0.00,0.00,9864.94,1.4715,0.6788
11/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,79.00,79.00,3950.00,1240450.00,0.00,0.00,9864.94,1.4715,0.6788
12/10/2009,0.00,326930.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,61.39,5050.00,0.00,63.00,63.00,8150.00,1243550.00,0.00,0.00,9885.80,0,0.6769
13/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,51.00,2550.00,1246100.00,0.00,0.00,9871.06,1.4839,0.6733
14/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,56.00,56.00,2800.00,1248900.00,0.00,0.00,10015.86,1.4899,0.67
15/10/2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,85.00,85.00,4250.00,1253150.00,0.00,0.00,10062.94,1.4945,0.6692
